"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ BZN|NL","Generation - Solar  [MW] Intraday / BZN|NL","Generation - Solar  [MW] Current / BZN|NL","Generation - Wind Offshore  [MW] Day Ahead/ BZN|NL","Generation - Wind Offshore  [MW] Intraday / BZN|NL","Generation - Wind Offshore  [MW] Current / BZN|NL","Generation - Wind Onshore  [MW] Day Ahead/ BZN|NL","Generation - Wind Onshore  [MW] Intraday / BZN|NL","Generation - Wind Onshore  [MW] Current / BZN|NL"
"26.02.2022 21:45 - 26.02.2022 22:00","0","0","n/e","823","823","n/e","1216","1216","n/e"
"26.02.2022 22:00 - 26.02.2022 22:15","0","0","n/e","868","868","n/e","1282","1282","n/e"
"26.02.2022 22:15 - 26.02.2022 22:30","0","0","n/e","907","907","n/e","1339","1339","n/e"
"26.02.2022 22:30 - 26.02.2022 22:45","0","0","n/e","942","942","n/e","1393","1393","n/e"
"26.02.2022 22:45 - 26.02.2022 23:00","0","0","n/e","977","977","n/e","1444","1444","n/e"
"26.02.2022 23:00 - 26.02.2022 23:15","0","0","n/e","1012","1012","n/e","1496","1496","n/e"
"26.02.2022 23:15 - 26.02.2022 23:30","0","0","n/e","1039","1039","n/e","1549","1549","n/e"
"26.02.2022 23:30 - 26.02.2022 23:45","0","0","n/e","1058","1058","n/e","1600","1600","n/e"
"26.02.2022 23:45 - 27.02.2022 00:00","0","0","n/e","1077","1077","n/e","1655","1655","n/e"
"27.02.2022 00:00 - 27.02.2022 00:15","0","0","n/e","711","711","n/e","1384","1384","n/e"
"27.02.2022 00:15 - 27.02.2022 00:30","0","0","n/e","730","730","n/e","1421","1421","n/e"
"27.02.2022 00:30 - 27.02.2022 00:45","0","0","n/e","750","750","n/e","1447","1447","n/e"
"27.02.2022 00:45 - 27.02.2022 01:00","0","0","n/e","769","769","n/e","1478","1478","n/e"
"27.02.2022 01:00 - 27.02.2022 01:15","0","0","n/e","789","789","n/e","1506","1506","n/e"
"27.02.2022 01:15 - 27.02.2022 01:30","0","0","n/e","808","808","n/e","1535","1535","n/e"
"27.02.2022 01:30 - 27.02.2022 01:45","0","0","n/e","827","827","n/e","1562","1562","n/e"
"27.02.2022 01:45 - 27.02.2022 02:00","0","0","n/e","845","845","n/e","1591","1591","n/e"
"27.02.2022 02:00 - 27.02.2022 02:15","0","0","n/e","864","864","n/e","1619","1619","n/e"
"27.02.2022 02:15 - 27.02.2022 02:30","0","0","n/e","879","879","n/e","1646","1646","n/e"
"27.02.2022 02:30 - 27.02.2022 02:45","0","0","n/e","892","892","n/e","1673","1673","n/e"
"27.02.2022 02:45 - 27.02.2022 03:00","0","0","n/e","904","904","n/e","1698","1698","n/e"
"27.02.2022 03:00 - 27.02.2022 03:15","0","0","n/e","917","917","n/e","1724","1724","n/e"
"27.02.2022 03:15 - 27.02.2022 03:30","0","0","n/e","929","929","n/e","1749","1749","n/e"
"27.02.2022 03:30 - 27.02.2022 03:45","0","0","n/e","943","943","n/e","1774","1774","n/e"
"27.02.2022 03:45 - 27.02.2022 04:00","0","0","n/e","956","956","n/e","1798","1798","n/e"
"27.02.2022 04:00 - 27.02.2022 04:15","0","0","n/e","969","969","n/e","1824","1824","n/e"
"27.02.2022 04:15 - 27.02.2022 04:30","0","0","n/e","972","972","n/e","1827","1827","n/e"
"27.02.2022 04:30 - 27.02.2022 04:45","0","0","n/e","964","964","n/e","1815","1815","n/e"
"27.02.2022 04:45 - 27.02.2022 05:00","0","0","n/e","957","957","n/e","1800","1800","n/e"
"27.02.2022 05:00 - 27.02.2022 05:15","0","0","n/e","949","949","n/e","1785","1785","n/e"
"27.02.2022 05:15 - 27.02.2022 05:30","0","0","n/e","942","942","n/e","1770","1770","n/e"
"27.02.2022 05:30 - 27.02.2022 05:45","0","0","n/e","936","936","n/e","1753","1753","n/e"
"27.02.2022 05:45 - 27.02.2022 06:00","0","0","n/e","930","930","n/e","1736","1736","n/e"
"27.02.2022 06:00 - 27.02.2022 06:15","0","0","n/e","924","924","n/e","1720","1720","n/e"
"27.02.2022 06:15 - 27.02.2022 06:30","0","0","n/e","917","917","n/e","1702","1702","n/e"
"27.02.2022 06:30 - 27.02.2022 06:45","0","0","n/e","908","908","n/e","1681","1681","n/e"
"27.02.2022 06:45 - 27.02.2022 07:00","0","0","n/e","899","899","n/e","1663","1663","n/e"
"27.02.2022 07:00 - 27.02.2022 07:15","0","0","n/e","890","890","n/e","1646","1646","n/e"
"27.02.2022 07:15 - 27.02.2022 07:30","19","19","n/e","876","876","n/e","1607","1607","n/e"
"27.02.2022 07:30 - 27.02.2022 07:45","36","36","n/e","858","858","n/e","1551","1551","n/e"
"27.02.2022 07:45 - 27.02.2022 08:00","53","53","n/e","839","839","n/e","1491","1491","n/e"
"27.02.2022 08:00 - 27.02.2022 08:15","72","72","n/e","821","821","n/e","1434","1434","n/e"
"27.02.2022 08:15 - 27.02.2022 08:30","493","493","n/e","801","801","n/e","1383","1383","n/e"
"27.02.2022 08:30 - 27.02.2022 08:45","916","916","n/e","780","780","n/e","1338","1338","n/e"
"27.02.2022 08:45 - 27.02.2022 09:00","1338","1338","n/e","760","760","n/e","1294","1294","n/e"
"27.02.2022 09:00 - 27.02.2022 09:15","1758","1758","n/e","739","739","n/e","1250","1250","n/e"
"27.02.2022 09:15 - 27.02.2022 09:30","2060","2060","n/e","717","717","n/e","1209","1209","n/e"
"27.02.2022 09:30 - 27.02.2022 09:45","2359","2359","n/e","695","695","n/e","1175","1175","n/e"
"27.02.2022 09:45 - 27.02.2022 10:00","2660","2660","n/e","673","673","n/e","1137","1137","n/e"
"27.02.2022 10:00 - 27.02.2022 10:15","2961","2961","n/e","651","651","n/e","1101","1101","n/e"
"27.02.2022 10:15 - 27.02.2022 10:30","3300","3300","n/e","635","635","n/e","1084","1084","n/e"
"27.02.2022 10:30 - 27.02.2022 10:45","3640","3640","n/e","623","623","n/e","1086","1086","n/e"
"27.02.2022 10:45 - 27.02.2022 11:00","3980","3980","n/e","612","612","n/e","1087","1087","n/e"
"27.02.2022 11:00 - 27.02.2022 11:15","4319","4319","n/e","600","600","n/e","1089","1089","n/e"
"27.02.2022 11:15 - 27.02.2022 11:30","4502","4502","n/e","592","592","n/e","1092","1092","n/e"
"27.02.2022 11:30 - 27.02.2022 11:45","4685","4685","n/e","587","587","n/e","1100","1100","n/e"
"27.02.2022 11:45 - 27.02.2022 12:00","4867","4867","n/e","582","582","n/e","1108","1108","n/e"
"27.02.2022 12:00 - 27.02.2022 12:15","5049","5049","n/e","577","577","n/e","1114","1114","n/e"
"27.02.2022 12:15 - 27.02.2022 12:30","5138","5138","n/e","572","572","n/e","1125","1125","n/e"
"27.02.2022 12:30 - 27.02.2022 12:45","5225","5225","n/e","568","568","n/e","1132","1132","n/e"
"27.02.2022 12:45 - 27.02.2022 13:00","5313","5313","n/e","563","563","n/e","1139","1139","n/e"
"27.02.2022 13:00 - 27.02.2022 13:15","5400","5400","n/e","559","559","n/e","1148","1148","n/e"
"27.02.2022 13:15 - 27.02.2022 13:30","5386","5386","n/e","558","558","n/e","1156","1156","n/e"
"27.02.2022 13:30 - 27.02.2022 13:45","5370","5370","n/e","562","562","n/e","1164","1164","n/e"
"27.02.2022 13:45 - 27.02.2022 14:00","5354","5354","n/e","565","565","n/e","1173","1173","n/e"
"27.02.2022 14:00 - 27.02.2022 14:15","5338","5338","n/e","568","568","n/e","1181","1181","n/e"
"27.02.2022 14:15 - 27.02.2022 14:30","5224","5224","n/e","567","567","n/e","1190","1190","n/e"
"27.02.2022 14:30 - 27.02.2022 14:45","5111","5111","n/e","563","563","n/e","1200","1200","n/e"
"27.02.2022 14:45 - 27.02.2022 15:00","4996","4996","n/e","559","559","n/e","1209","1209","n/e"
"27.02.2022 15:00 - 27.02.2022 15:15","4883","4883","n/e","554","554","n/e","1218","1218","n/e"
"27.02.2022 15:15 - 27.02.2022 15:30","4676","4676","n/e","552","552","n/e","1226","1226","n/e"
"27.02.2022 15:30 - 27.02.2022 15:45","4471","4471","n/e","550","550","n/e","1238","1238","n/e"
"27.02.2022 15:45 - 27.02.2022 16:00","4266","4266","n/e","549","549","n/e","1250","1250","n/e"
"27.02.2022 16:00 - 27.02.2022 16:15","4060","4060","n/e","548","548","n/e","1262","1262","n/e"
"27.02.2022 16:15 - 27.02.2022 16:30","3678","3678","n/e","557","557","n/e","1277","1277","n/e"
"27.02.2022 16:30 - 27.02.2022 16:45","3295","3295","n/e","576","576","n/e","1304","1304","n/e"
"27.02.2022 16:45 - 27.02.2022 17:00","2917","2917","n/e","594","594","n/e","1327","1327","n/e"
"27.02.2022 17:00 - 27.02.2022 17:15","2535","2535","n/e","613","613","n/e","1352","1352","n/e"
"27.02.2022 17:15 - 27.02.2022 17:30","2172","2172","n/e","635","635","n/e","1376","1376","n/e"
"27.02.2022 17:30 - 27.02.2022 17:45","1809","1809","n/e","661","661","n/e","1405","1405","n/e"
"27.02.2022 17:45 - 27.02.2022 18:00","1447","1447","n/e","687","687","n/e","1431","1431","n/e"
"27.02.2022 18:00 - 27.02.2022 18:15","1085","1085","n/e","713","713","n/e","1456","1456","n/e"
"27.02.2022 18:15 - 27.02.2022 18:30","816","816","n/e","746","746","n/e","1492","1492","n/e"
"27.02.2022 18:30 - 27.02.2022 18:45","547","547","n/e","785","785","n/e","1534","1534","n/e"
"27.02.2022 18:45 - 27.02.2022 19:00","278","278","n/e","824","824","n/e","1574","1574","n/e"
"27.02.2022 19:00 - 27.02.2022 19:15","9","9","n/e","863","863","n/e","1613","1613","n/e"
"27.02.2022 19:15 - 27.02.2022 19:30","5","5","n/e","910","910","n/e","1668","1668","n/e"
"27.02.2022 19:30 - 27.02.2022 19:45","4","4","n/e","965","965","n/e","1736","1736","n/e"
"27.02.2022 19:45 - 27.02.2022 20:00","1","1","n/e","1020","1020","n/e","1807","1807","n/e"
"27.02.2022 20:00 - 27.02.2022 20:15","0","0","n/e","1075","1075","n/e","1874","1874","n/e"
"27.02.2022 20:15 - 27.02.2022 20:30","0","0","n/e","1115","1115","n/e","1942","1942","n/e"
"27.02.2022 20:30 - 27.02.2022 20:45","0","0","n/e","1140","1140","n/e","2018","2018","n/e"
"27.02.2022 20:45 - 27.02.2022 21:00","0","0","n/e","1166","1166","n/e","2089","2089","n/e"
"27.02.2022 21:00 - 27.02.2022 21:15","0","0","n/e","1191","1191","n/e","2161","2161","n/e"
"27.02.2022 21:15 - 27.02.2022 21:30","0","0","n/e","1213","1213","n/e","2231","2231","n/e"
"27.02.2022 21:30 - 27.02.2022 21:45","0","0","n/e","1233","1233","n/e","2297","2297","n/e"
"27.02.2022 21:45 - 27.02.2022 22:00","0","0","n/e","1253","1253","n/e","2366","2366","n/e"
"27.02.2022 22:00 - 27.02.2022 22:15","0","0","n/e","1273","1273","n/e","2432","2432","n/e"
"27.02.2022 22:15 - 27.02.2022 22:30","0","0","n/e","1279","1279","n/e","2456","2456","n/e"
"27.02.2022 22:30 - 27.02.2022 22:45","0","0","n/e","1271","1271","n/e","2445","2445","n/e"
"27.02.2022 22:45 - 27.02.2022 23:00","0","0","n/e","1262","1262","n/e","2431","2431","n/e"
"27.02.2022 23:00 - 27.02.2022 23:15","0","0","n/e","1254","1254","n/e","2416","2416","n/e"
"27.02.2022 23:15 - 27.02.2022 23:30","0","0","n/e","1245","1245","n/e","2402","2402","n/e"
"27.02.2022 23:30 - 27.02.2022 23:45","0","0","n/e","1235","1235","n/e","2389","2389","n/e"
"27.02.2022 23:45 - 28.02.2022 00:00","0","0","n/e","1225","1225","n/e","2377","2377","n/e"
"28.02.2022 00:00 - 28.02.2022 00:15","0","0","n/e","1233","1233","n/e","2758","2758","n/e"
"28.02.2022 00:15 - 28.02.2022 00:30","0","0","n/e","1225","1225","n/e","2730","2730","n/e"
"28.02.2022 00:30 - 28.02.2022 00:45","0","0","n/e","1215","1215","n/e","2701","2701","n/e"
"28.02.2022 00:45 - 28.02.2022 01:00","0","0","n/e","1205","1205","n/e","2671","2671","n/e"
"28.02.2022 01:00 - 28.02.2022 01:15","0","0","n/e","1195","1195","n/e","2642","2642","n/e"
"28.02.2022 01:15 - 28.02.2022 01:30","0","0","n/e","1180","1180","n/e","2601","2601","n/e"
"28.02.2022 01:30 - 28.02.2022 01:45","0","0","n/e","1160","1160","n/e","2544","2544","n/e"
"28.02.2022 01:45 - 28.02.2022 02:00","0","0","n/e","1141","1141","n/e","2493","2493","n/e"
"28.02.2022 02:00 - 28.02.2022 02:15","0","0","n/e","1121","1121","n/e","2439","2439","n/e"
"28.02.2022 02:15 - 28.02.2022 02:30","0","0","n/e","1102","1102","n/e","2383","2383","n/e"
"28.02.2022 02:30 - 28.02.2022 02:45","0","0","n/e","1084","1084","n/e","2326","2326","n/e"
"28.02.2022 02:45 - 28.02.2022 03:00","0","0","n/e","1067","1067","n/e","2271","2271","n/e"
"28.02.2022 03:00 - 28.02.2022 03:15","0","0","n/e","1049","1049","n/e","2215","2215","n/e"
"28.02.2022 03:15 - 28.02.2022 03:30","0","0","n/e","1030","1030","n/e","2155","2155","n/e"
"28.02.2022 03:30 - 28.02.2022 03:45","0","0","n/e","1009","1009","n/e","2095","2095","n/e"
"28.02.2022 03:45 - 28.02.2022 04:00","0","0","n/e","989","989","n/e","2035","2035","n/e"
"28.02.2022 04:00 - 28.02.2022 04:15","0","0","n/e","968","968","n/e","1974","1974","n/e"
"28.02.2022 04:15 - 28.02.2022 04:30","0","0","n/e","954","954","n/e","1923","1923","n/e"
"28.02.2022 04:30 - 28.02.2022 04:45","0","0","n/e","945","945","n/e","1886","1886","n/e"
"28.02.2022 04:45 - 28.02.2022 05:00","0","0","n/e","937","937","n/e","1850","1850","n/e"
"28.02.2022 05:00 - 28.02.2022 05:15","0","0","n/e","928","928","n/e","1812","1812","n/e"
"28.02.2022 05:15 - 28.02.2022 05:30","0","0","n/e","920","920","n/e","1774","1774","n/e"
"28.02.2022 05:30 - 28.02.2022 05:45","0","0","n/e","912","912","n/e","1734","1734","n/e"
"28.02.2022 05:45 - 28.02.2022 06:00","0","0","n/e","904","904","n/e","1697","1697","n/e"
"28.02.2022 06:00 - 28.02.2022 06:15","0","0","n/e","896","896","n/e","1657","1657","n/e"
"28.02.2022 06:15 - 28.02.2022 06:30","0","0","n/e","887","887","n/e","1617","1617","n/e"
"28.02.2022 06:30 - 28.02.2022 06:45","0","0","n/e","876","876","n/e","1577","1577","n/e"
"28.02.2022 06:45 - 28.02.2022 07:00","0","0","n/e","865","865","n/e","1538","1538","n/e"
"28.02.2022 07:00 - 28.02.2022 07:15","0","0","n/e","855","855","n/e","1496","1496","n/e"
"28.02.2022 07:15 - 28.02.2022 07:30","23","23","n/e","849","849","n/e","1465","1465","n/e"
"28.02.2022 07:30 - 28.02.2022 07:45","45","45","n/e","848","848","n/e","1439","1439","n/e"
"28.02.2022 07:45 - 28.02.2022 08:00","69","69","n/e","846","846","n/e","1415","1415","n/e"
"28.02.2022 08:00 - 28.02.2022 08:15","88","88","n/e","845","845","n/e","1389","1389","n/e"
"28.02.2022 08:15 - 28.02.2022 08:30","542","542","n/e","844","844","n/e","1369","1369","n/e"
"28.02.2022 08:30 - 28.02.2022 08:45","994","994","n/e","843","843","n/e","1355","1355","n/e"
"28.02.2022 08:45 - 28.02.2022 09:00","1447","1447","n/e","842","842","n/e","1340","1340","n/e"
"28.02.2022 09:00 - 28.02.2022 09:15","1901","1901","n/e","841","841","n/e","1323","1323","n/e"
"28.02.2022 09:15 - 28.02.2022 09:30","2214","2214","n/e","838","838","n/e","1311","1311","n/e"
"28.02.2022 09:30 - 28.02.2022 09:45","2526","2526","n/e","833","833","n/e","1300","1300","n/e"
"28.02.2022 09:45 - 28.02.2022 10:00","2838","2838","n/e","828","828","n/e","1289","1289","n/e"
"28.02.2022 10:00 - 28.02.2022 10:15","3154","3154","n/e","823","823","n/e","1279","1279","n/e"
"28.02.2022 10:15 - 28.02.2022 10:30","3485","3485","n/e","800","800","n/e","1248","1248","n/e"
"28.02.2022 10:30 - 28.02.2022 10:45","3815","3815","n/e","759","759","n/e","1198","1198","n/e"
"28.02.2022 10:45 - 28.02.2022 11:00","4147","4147","n/e","718","718","n/e","1146","1146","n/e"
"28.02.2022 11:00 - 28.02.2022 11:15","4480","4480","n/e","676","676","n/e","1096","1096","n/e"
"28.02.2022 11:15 - 28.02.2022 11:30","4668","4668","n/e","641","641","n/e","1050","1050","n/e"
"28.02.2022 11:30 - 28.02.2022 11:45","4853","4853","n/e","613","613","n/e","1011","1011","n/e"
"28.02.2022 11:45 - 28.02.2022 12:00","5040","5040","n/e","584","584","n/e","972","972","n/e"
"28.02.2022 12:00 - 28.02.2022 12:15","5225","5225","n/e","555","555","n/e","933","933","n/e"
"28.02.2022 12:15 - 28.02.2022 12:30","5315","5315","n/e","527","527","n/e","898","898","n/e"
"28.02.2022 12:30 - 28.02.2022 12:45","5403","5403","n/e","500","500","n/e","866","866","n/e"
"28.02.2022 12:45 - 28.02.2022 13:00","5492","5492","n/e","473","473","n/e","835","835","n/e"
"28.02.2022 13:00 - 28.02.2022 13:15","5583","5583","n/e","446","446","n/e","802","802","n/e"
"28.02.2022 13:15 - 28.02.2022 13:30","5555","5555","n/e","435","435","n/e","805","805","n/e"
"28.02.2022 13:30 - 28.02.2022 13:45","5523","5523","n/e","440","440","n/e","842","842","n/e"
"28.02.2022 13:45 - 28.02.2022 14:00","5493","5493","n/e","444","444","n/e","880","880","n/e"
"28.02.2022 14:00 - 28.02.2022 14:15","5465","5465","n/e","449","449","n/e","915","915","n/e"
"28.02.2022 14:15 - 28.02.2022 14:30","5349","5349","n/e","453","453","n/e","955","955","n/e"
"28.02.2022 14:30 - 28.02.2022 14:45","5234","5234","n/e","456","456","n/e","996","996","n/e"
"28.02.2022 14:45 - 28.02.2022 15:00","5118","5118","n/e","458","458","n/e","1036","1036","n/e"
"28.02.2022 15:00 - 28.02.2022 15:15","5000","5000","n/e","461","461","n/e","1076","1076","n/e"
"28.02.2022 15:15 - 28.02.2022 15:30","4793","4793","n/e","466","466","n/e","1121","1121","n/e"
"28.02.2022 15:30 - 28.02.2022 15:45","4584","4584","n/e","472","472","n/e","1167","1167","n/e"
"28.02.2022 15:45 - 28.02.2022 16:00","4374","4374","n/e","479","479","n/e","1211","1211","n/e"
"28.02.2022 16:00 - 28.02.2022 16:15","4165","4165","n/e","486","486","n/e","1259","1259","n/e"
"28.02.2022 16:15 - 28.02.2022 16:30","3780","3780","n/e","501","501","n/e","1301","1301","n/e"
"28.02.2022 16:30 - 28.02.2022 16:45","3398","3398","n/e","523","523","n/e","1338","1338","n/e"
"28.02.2022 16:45 - 28.02.2022 17:00","3014","3014","n/e","546","546","n/e","1377","1377","n/e"
"28.02.2022 17:00 - 28.02.2022 17:15","2631","2631","n/e","569","569","n/e","1414","1414","n/e"
"28.02.2022 17:15 - 28.02.2022 17:30","2292","2292","n/e","589","589","n/e","1457","1457","n/e"
"28.02.2022 17:30 - 28.02.2022 17:45","1951","1951","n/e","606","606","n/e","1501","1501","n/e"
"28.02.2022 17:45 - 28.02.2022 18:00","1613","1613","n/e","623","623","n/e","1549","1549","n/e"
"28.02.2022 18:00 - 28.02.2022 18:15","1272","1272","n/e","640","640","n/e","1594","1594","n/e"
"28.02.2022 18:15 - 28.02.2022 18:30","957","957","n/e","664","664","n/e","1643","1643","n/e"
"28.02.2022 18:30 - 28.02.2022 18:45","644","644","n/e","694","694","n/e","1696","1696","n/e"
"28.02.2022 18:45 - 28.02.2022 19:00","329","329","n/e","724","724","n/e","1750","1750","n/e"
"28.02.2022 19:00 - 28.02.2022 19:15","13","13","n/e","753","753","n/e","1803","1803","n/e"
"28.02.2022 19:15 - 28.02.2022 19:30","11","11","n/e","776","776","n/e","1852","1852","n/e"
"28.02.2022 19:30 - 28.02.2022 19:45","4","4","n/e","791","791","n/e","1896","1896","n/e"
"28.02.2022 19:45 - 28.02.2022 20:00","3","3","n/e","806","806","n/e","1937","1937","n/e"
"28.02.2022 20:00 - 28.02.2022 20:15","0","0","n/e","821","821","n/e","1981","1981","n/e"
"28.02.2022 20:15 - 28.02.2022 20:30","0","0","n/e","841","841","n/e","2022","2022","n/e"
"28.02.2022 20:30 - 28.02.2022 20:45","0","0","n/e","867","867","n/e","2064","2064","n/e"
"28.02.2022 20:45 - 28.02.2022 21:00","0","0","n/e","894","894","n/e","2104","2104","n/e"
"28.02.2022 21:00 - 28.02.2022 21:15","0","0","n/e","920","920","n/e","2145","2145","n/e"
"28.02.2022 21:15 - 28.02.2022 21:30","0","0","n/e","947","947","n/e","2180","2180","n/e"
"28.02.2022 21:30 - 28.02.2022 21:45","0","0","n/e","975","975","n/e","2217","2217","n/e"
"28.02.2022 21:45 - 28.02.2022 22:00","0","0","n/e","1003","1003","n/e","2252","2252","n/e"
"28.02.2022 22:00 - 28.02.2022 22:15","0","0","n/e","1031","1031","n/e","2289","2289","n/e"
"28.02.2022 22:15 - 28.02.2022 22:30","0","0","n/e","1050","1050","n/e","2301","2301","n/e"
"28.02.2022 22:30 - 28.02.2022 22:45","0","0","n/e","1060","1060","n/e","2288","2288","n/e"
"28.02.2022 22:45 - 28.02.2022 23:00","0","0","n/e","1070","1070","n/e","2279","2279","n/e"
"28.02.2022 23:00 - 28.02.2022 23:15","0","0","n/e","1080","1080","n/e","2269","2269","n/e"
"28.02.2022 23:15 - 28.02.2022 23:30","0","0","n/e","1087","1087","n/e","2259","2259","n/e"
"28.02.2022 23:30 - 28.02.2022 23:45","0","0","n/e","1089","1089","n/e","2249","2249","n/e"
"28.02.2022 23:45 - 01.03.2022 00:00","0","0","n/e","1092","1092","n/e","2241","2241","n/e"
"01.03.2022 00:00 - 01.03.2022 00:15","0","0","n/e","881","881","n/e","2235","2235","n/e"
"01.03.2022 00:15 - 01.03.2022 00:30","0","0","n/e","890","890","n/e","2212","2212","n/e"
"01.03.2022 00:30 - 01.03.2022 00:45","0","0","n/e","904","904","n/e","2190","2190","n/e"
"01.03.2022 00:45 - 01.03.2022 01:00","0","0","n/e","918","918","n/e","2161","2161","n/e"
"01.03.2022 01:00 - 01.03.2022 01:15","0","0","n/e","932","932","n/e","2134","2134","n/e"
"01.03.2022 01:15 - 01.03.2022 01:30","0","0","n/e","934","934","n/e","2113","2113","n/e"
"01.03.2022 01:30 - 01.03.2022 01:45","0","0","n/e","925","925","n/e","2097","2097","n/e"
"01.03.2022 01:45 - 01.03.2022 02:00","0","0","n/e","915","915","n/e","2081","2081","n/e"
"01.03.2022 02:00 - 01.03.2022 02:15","0","0","n/e","906","906","n/e","2063","2063","n/e"
"01.03.2022 02:15 - 01.03.2022 02:30","0","0","n/e","895","895","n/e","2045","2045","n/e"
"01.03.2022 02:30 - 01.03.2022 02:45","0","0","n/e","881","881","n/e","2027","2027","n/e"
"01.03.2022 02:45 - 01.03.2022 03:00","0","0","n/e","868","868","n/e","2008","2008","n/e"
"01.03.2022 03:00 - 01.03.2022 03:15","0","0","n/e","854","854","n/e","1989","1989","n/e"
"01.03.2022 03:15 - 01.03.2022 03:30","0","0","n/e","840","840","n/e","1970","1970","n/e"
"01.03.2022 03:30 - 01.03.2022 03:45","0","0","n/e","825","825","n/e","1948","1948","n/e"
"01.03.2022 03:45 - 01.03.2022 04:00","0","0","n/e","811","811","n/e","1926","1926","n/e"
"01.03.2022 04:00 - 01.03.2022 04:15","0","0","n/e","796","796","n/e","1906","1906","n/e"
"01.03.2022 04:15 - 01.03.2022 04:30","0","0","n/e","771","771","n/e","1862","1862","n/e"
"01.03.2022 04:30 - 01.03.2022 04:45","0","0","n/e","737","737","n/e","1795","1795","n/e"
"01.03.2022 04:45 - 01.03.2022 05:00","0","0","n/e","703","703","n/e","1730","1730","n/e"
"01.03.2022 05:00 - 01.03.2022 05:15","0","0","n/e","669","669","n/e","1663","1663","n/e"
"01.03.2022 05:15 - 01.03.2022 05:30","0","0","n/e","639","639","n/e","1600","1600","n/e"
"01.03.2022 05:30 - 01.03.2022 05:45","0","0","n/e","613","613","n/e","1533","1533","n/e"
"01.03.2022 05:45 - 01.03.2022 06:00","0","0","n/e","588","588","n/e","1467","1467","n/e"
"01.03.2022 06:00 - 01.03.2022 06:15","0","0","n/e","562","562","n/e","1404","1404","n/e"
"01.03.2022 06:15 - 01.03.2022 06:30","0","0","n/e","538","538","n/e","1339","1339","n/e"
