"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ BZN|NL","Generation - Solar  [MW] Intraday / BZN|NL","Generation - Solar  [MW] Current / BZN|NL","Generation - Wind Offshore  [MW] Day Ahead/ BZN|NL","Generation - Wind Offshore  [MW] Intraday / BZN|NL","Generation - Wind Offshore  [MW] Current / BZN|NL","Generation - Wind Onshore  [MW] Day Ahead/ BZN|NL","Generation - Wind Onshore  [MW] Intraday / BZN|NL","Generation - Wind Onshore  [MW] Current / BZN|NL"
"17.08.2023 10:45 - 17.08.2023 11:00","3541","3541","n/e","804","804","n/e","1807","1807","n/e"
"17.08.2023 11:00 - 17.08.2023 11:15","3816","3816","n/e","797","797","n/e","1817","1817","n/e"
"17.08.2023 11:15 - 17.08.2023 11:30","3684","3684","n/e","787","787","n/e","1811","1811","n/e"
"17.08.2023 11:30 - 17.08.2023 11:45","3557","3557","n/e","773","773","n/e","1788","1788","n/e"
"17.08.2023 11:45 - 17.08.2023 12:00","3429","3429","n/e","760","760","n/e","1767","1767","n/e"
"17.08.2023 12:00 - 17.08.2023 12:15","3302","3302","n/e","746","746","n/e","1746","1746","n/e"
"17.08.2023 12:15 - 17.08.2023 12:30","3411","3411","n/e","735","735","n/e","1728","1728","n/e"
"17.08.2023 12:30 - 17.08.2023 12:45","3522","3522","n/e","727","727","n/e","1715","1715","n/e"
"17.08.2023 12:45 - 17.08.2023 13:00","3632","3632","n/e","718","718","n/e","1702","1702","n/e"
"17.08.2023 13:00 - 17.08.2023 13:15","3741","3741","n/e","710","710","n/e","1689","1689","n/e"
"17.08.2023 13:15 - 17.08.2023 13:30","3789","3789","n/e","703","703","n/e","1674","1674","n/e"
"17.08.2023 13:30 - 17.08.2023 13:45","3837","3837","n/e","696","696","n/e","1663","1663","n/e"
"17.08.2023 13:45 - 17.08.2023 14:00","3885","3885","n/e","690","690","n/e","1652","1652","n/e"
"17.08.2023 14:00 - 17.08.2023 14:15","3932","3932","n/e","684","684","n/e","1638","1638","n/e"
"17.08.2023 14:15 - 17.08.2023 14:30","3819","3819","n/e","685","685","n/e","1640","1640","n/e"
"17.08.2023 14:30 - 17.08.2023 14:45","3710","3710","n/e","696","696","n/e","1657","1657","n/e"
"17.08.2023 14:45 - 17.08.2023 15:00","3596","3596","n/e","706","706","n/e","1677","1677","n/e"
"17.08.2023 15:00 - 17.08.2023 15:15","3485","3485","n/e","716","716","n/e","1694","1694","n/e"
"17.08.2023 15:15 - 17.08.2023 15:30","3407","3407","n/e","723","723","n/e","1712","1712","n/e"
"17.08.2023 15:30 - 17.08.2023 15:45","3329","3329","n/e","728","728","n/e","1728","1728","n/e"
"17.08.2023 15:45 - 17.08.2023 16:00","3249","3249","n/e","732","732","n/e","1743","1743","n/e"
"17.08.2023 16:00 - 17.08.2023 16:15","3169","3169","n/e","736","736","n/e","1762","1762","n/e"
"17.08.2023 16:15 - 17.08.2023 16:30","3043","3043","n/e","746","746","n/e","1781","1781","n/e"
"17.08.2023 16:30 - 17.08.2023 16:45","2911","2911","n/e","763","763","n/e","1799","1799","n/e"
"17.08.2023 16:45 - 17.08.2023 17:00","2783","2783","n/e","779","779","n/e","1818","1818","n/e"
"17.08.2023 17:00 - 17.08.2023 17:15","2654","2654","n/e","795","795","n/e","1837","1837","n/e"
"17.08.2023 17:15 - 17.08.2023 17:30","2396","2396","n/e","792","792","n/e","1828","1828","n/e"
"17.08.2023 17:30 - 17.08.2023 17:45","2136","2136","n/e","772","772","n/e","1789","1789","n/e"
"17.08.2023 17:45 - 17.08.2023 18:00","1879","1879","n/e","751","751","n/e","1750","1750","n/e"
"17.08.2023 18:00 - 17.08.2023 18:15","1619","1619","n/e","731","731","n/e","1710","1710","n/e"
"17.08.2023 18:15 - 17.08.2023 18:30","1479","1479","n/e","712","712","n/e","1672","1672","n/e"
"17.08.2023 18:30 - 17.08.2023 18:45","1334","1334","n/e","694","694","n/e","1631","1631","n/e"
"17.08.2023 18:45 - 17.08.2023 19:00","1193","1193","n/e","676","676","n/e","1591","1591","n/e"
"17.08.2023 19:00 - 17.08.2023 19:15","1054","1054","n/e","658","658","n/e","1551","1551","n/e"
"17.08.2023 19:15 - 17.08.2023 19:30","921","921","n/e","642","642","n/e","1515","1515","n/e"
"17.08.2023 19:30 - 17.08.2023 19:45","788","788","n/e","628","628","n/e","1484","1484","n/e"
"17.08.2023 19:45 - 17.08.2023 20:00","655","655","n/e","614","614","n/e","1451","1451","n/e"
"17.08.2023 20:00 - 17.08.2023 20:15","523","523","n/e","600","600","n/e","1421","1421","n/e"
"17.08.2023 20:15 - 17.08.2023 20:30","413","413","n/e","588","588","n/e","1387","1387","n/e"
"17.08.2023 20:30 - 17.08.2023 20:45","303","303","n/e","579","579","n/e","1346","1346","n/e"
"17.08.2023 20:45 - 17.08.2023 21:00","195","195","n/e","570","570","n/e","1305","1305","n/e"
"17.08.2023 21:00 - 17.08.2023 21:15","86","86","n/e","561","561","n/e","1265","1265","n/e"
"17.08.2023 21:15 - 17.08.2023 21:30","65","65","n/e","548","548","n/e","1226","1226","n/e"
"17.08.2023 21:30 - 17.08.2023 21:45","44","44","n/e","532","532","n/e","1189","1189","n/e"
"17.08.2023 21:45 - 17.08.2023 22:00","21","21","n/e","516","516","n/e","1153","1153","n/e"
"17.08.2023 22:00 - 17.08.2023 22:15","0","0","n/e","501","501","n/e","1116","1116","n/e"
"17.08.2023 22:15 - 17.08.2023 22:30","0","0","n/e","481","481","n/e","1078","1078","n/e"
"17.08.2023 22:30 - 17.08.2023 22:45","0","0","n/e","458","458","n/e","1038","1038","n/e"
"17.08.2023 22:45 - 17.08.2023 23:00","0","0","n/e","434","434","n/e","1001","1001","n/e"
"17.08.2023 23:00 - 17.08.2023 23:15","0","0","n/e","411","411","n/e","964","964","n/e"
"17.08.2023 23:15 - 17.08.2023 23:30","0","0","n/e","394","394","n/e","934","934","n/e"
"17.08.2023 23:30 - 17.08.2023 23:45","0","0","n/e","384","384","n/e","915","915","n/e"
"17.08.2023 23:45 - 18.08.2023 00:00","0","0","n/e","374","374","n/e","896","896","n/e"
"18.08.2023 00:00 - 18.08.2023 00:15","0","0","n/e","598","598","n/e","1650","1650","n/e"
"18.08.2023 00:15 - 18.08.2023 00:30","0","0","n/e","593","593","n/e","1616","1616","n/e"
"18.08.2023 00:30 - 18.08.2023 00:45","0","0","n/e","585","585","n/e","1580","1580","n/e"
"18.08.2023 00:45 - 18.08.2023 01:00","0","0","n/e","577","577","n/e","1547","1547","n/e"
"18.08.2023 01:00 - 18.08.2023 01:15","0","0","n/e","569","569","n/e","1510","1510","n/e"
"18.08.2023 01:15 - 18.08.2023 01:30","0","0","n/e","570","570","n/e","1473","1473","n/e"
"18.08.2023 01:30 - 18.08.2023 01:45","0","0","n/e","579","579","n/e","1434","1434","n/e"
"18.08.2023 01:45 - 18.08.2023 02:00","0","0","n/e","588","588","n/e","1392","1392","n/e"
"18.08.2023 02:00 - 18.08.2023 02:15","0","0","n/e","597","597","n/e","1349","1349","n/e"
"18.08.2023 02:15 - 18.08.2023 02:30","0","0","n/e","585","585","n/e","1306","1306","n/e"
"18.08.2023 02:30 - 18.08.2023 02:45","0","0","n/e","554","554","n/e","1261","1261","n/e"
"18.08.2023 02:45 - 18.08.2023 03:00","0","0","n/e","523","523","n/e","1215","1215","n/e"
"18.08.2023 03:00 - 18.08.2023 03:15","0","0","n/e","492","492","n/e","1172","1172","n/e"
"18.08.2023 03:15 - 18.08.2023 03:30","0","0","n/e","468","468","n/e","1129","1129","n/e"
"18.08.2023 03:30 - 18.08.2023 03:45","0","0","n/e","451","451","n/e","1081","1081","n/e"
"18.08.2023 03:45 - 18.08.2023 04:00","0","0","n/e","434","434","n/e","1036","1036","n/e"
"18.08.2023 04:00 - 18.08.2023 04:15","0","0","n/e","417","417","n/e","991","991","n/e"
"18.08.2023 04:15 - 18.08.2023 04:30","0","0","n/e","405","405","n/e","946","946","n/e"
"18.08.2023 04:30 - 18.08.2023 04:45","0","0","n/e","397","397","n/e","904","904","n/e"
"18.08.2023 04:45 - 18.08.2023 05:00","0","0","n/e","390","390","n/e","860","860","n/e"
"18.08.2023 05:00 - 18.08.2023 05:15","0","0","n/e","383","383","n/e","816","816","n/e"
"18.08.2023 05:15 - 18.08.2023 05:30","0","0","n/e","374","374","n/e","786","786","n/e"
"18.08.2023 05:30 - 18.08.2023 05:45","0","0","n/e","363","363","n/e","766","766","n/e"
"18.08.2023 05:45 - 18.08.2023 06:00","0","0","n/e","352","352","n/e","749","749","n/e"
"18.08.2023 06:00 - 18.08.2023 06:15","0","0","n/e","341","341","n/e","730","730","n/e"
"18.08.2023 06:15 - 18.08.2023 06:30","5","5","n/e","326","326","n/e","716","716","n/e"
"18.08.2023 06:30 - 18.08.2023 06:45","10","10","n/e","307","307","n/e","699","699","n/e"
"18.08.2023 06:45 - 18.08.2023 07:00","17","17","n/e","287","287","n/e","684","684","n/e"
"18.08.2023 07:00 - 18.08.2023 07:15","24","24","n/e","268","268","n/e","671","671","n/e"
"18.08.2023 07:15 - 18.08.2023 07:30","189","189","n/e","253","253","n/e","657","657","n/e"
"18.08.2023 07:30 - 18.08.2023 07:45","353","353","n/e","243","243","n/e","646","646","n/e"
"18.08.2023 07:45 - 18.08.2023 08:00","518","518","n/e","232","232","n/e","637","637","n/e"
"18.08.2023 08:00 - 18.08.2023 08:15","681","681","n/e","222","222","n/e","623","623","n/e"
"18.08.2023 08:15 - 18.08.2023 08:30","1036","1036","n/e","213","213","n/e","594","594","n/e"
"18.08.2023 08:30 - 18.08.2023 08:45","1391","1391","n/e","207","207","n/e","544","544","n/e"
"18.08.2023 08:45 - 18.08.2023 09:00","1746","1746","n/e","200","200","n/e","494","494","n/e"
"18.08.2023 09:00 - 18.08.2023 09:15","2099","2099","n/e","194","194","n/e","443","443","n/e"
"18.08.2023 09:15 - 18.08.2023 09:30","2519","2519","n/e","186","186","n/e","404","404","n/e"
"18.08.2023 09:30 - 18.08.2023 09:45","2938","2938","n/e","178","178","n/e","375","375","n/e"
"18.08.2023 09:45 - 18.08.2023 10:00","3358","3358","n/e","170","170","n/e","345","345","n/e"
"18.08.2023 10:00 - 18.08.2023 10:15","3774","3774","n/e","162","162","n/e","313","313","n/e"
"18.08.2023 10:15 - 18.08.2023 10:30","4153","4153","n/e","156","156","n/e","286","286","n/e"
"18.08.2023 10:30 - 18.08.2023 10:45","4530","4530","n/e","152","152","n/e","265","265","n/e"
"18.08.2023 10:45 - 18.08.2023 11:00","4906","4906","n/e","147","147","n/e","238","238","n/e"
"18.08.2023 11:00 - 18.08.2023 11:15","5283","5283","n/e","143","143","n/e","214","214","n/e"
"18.08.2023 11:15 - 18.08.2023 11:30","5458","5458","n/e","138","138","n/e","195","195","n/e"
"18.08.2023 11:30 - 18.08.2023 11:45","5631","5631","n/e","133","133","n/e","180","180","n/e"
"18.08.2023 11:45 - 18.08.2023 12:00","5807","5807","n/e","129","129","n/e","166","166","n/e"
"18.08.2023 12:00 - 18.08.2023 12:15","5978","5978","n/e","124","124","n/e","151","151","n/e"
"18.08.2023 12:15 - 18.08.2023 12:30","6165","6165","n/e","116","116","n/e","138","138","n/e"
"18.08.2023 12:30 - 18.08.2023 12:45","6351","6351","n/e","105","105","n/e","129","129","n/e"
"18.08.2023 12:45 - 18.08.2023 13:00","6535","6535","n/e","94","94","n/e","118","118","n/e"
"18.08.2023 13:00 - 18.08.2023 13:15","6724","6724","n/e","82","82","n/e","110","110","n/e"
"18.08.2023 13:15 - 18.08.2023 13:30","6801","6801","n/e","72","72","n/e","100","100","n/e"
"18.08.2023 13:30 - 18.08.2023 13:45","6879","6879","n/e","62","62","n/e","96","96","n/e"
"18.08.2023 13:45 - 18.08.2023 14:00","6956","6956","n/e","52","52","n/e","90","90","n/e"
"18.08.2023 14:00 - 18.08.2023 14:15","7036","7036","n/e","42","42","n/e","83","83","n/e"
"18.08.2023 14:15 - 18.08.2023 14:30","6802","6802","n/e","36","36","n/e","79","79","n/e"
"18.08.2023 14:30 - 18.08.2023 14:45","6568","6568","n/e","32","32","n/e","74","74","n/e"
"18.08.2023 14:45 - 18.08.2023 15:00","6336","6336","n/e","29","29","n/e","71","71","n/e"
"18.08.2023 15:00 - 18.08.2023 15:15","6104","6104","n/e","26","26","n/e","64","64","n/e"
"18.08.2023 15:15 - 18.08.2023 15:30","5974","5974","n/e","24","24","n/e","62","62","n/e"
"18.08.2023 15:30 - 18.08.2023 15:45","5842","5842","n/e","23","23","n/e","60","60","n/e"
"18.08.2023 15:45 - 18.08.2023 16:00","5711","5711","n/e","22","22","n/e","57","57","n/e"
"18.08.2023 16:00 - 18.08.2023 16:15","5583","5583","n/e","21","21","n/e","55","55","n/e"
"18.08.2023 16:15 - 18.08.2023 16:30","5363","5363","n/e","20","20","n/e","52","52","n/e"
"18.08.2023 16:30 - 18.08.2023 16:45","5146","5146","n/e","19","19","n/e","50","50","n/e"
"18.08.2023 16:45 - 18.08.2023 17:00","4926","4926","n/e","19","19","n/e","48","48","n/e"
"18.08.2023 17:00 - 18.08.2023 17:15","4707","4707","n/e","18","18","n/e","47","47","n/e"
"18.08.2023 17:15 - 18.08.2023 17:30","4507","4507","n/e","21","21","n/e","48","48","n/e"
"18.08.2023 17:30 - 18.08.2023 17:45","4305","4305","n/e","28","28","n/e","54","54","n/e"
"18.08.2023 17:45 - 18.08.2023 18:00","4101","4101","n/e","34","34","n/e","58","58","n/e"
"18.08.2023 18:00 - 18.08.2023 18:15","3902","3902","n/e","40","40","n/e","65","65","n/e"
"18.08.2023 18:15 - 18.08.2023 18:30","3539","3539","n/e","55","55","n/e","75","75","n/e"
"18.08.2023 18:30 - 18.08.2023 18:45","3178","3178","n/e","79","79","n/e","90","90","n/e"
"18.08.2023 18:45 - 18.08.2023 19:00","2815","2815","n/e","102","102","n/e","105","105","n/e"
"18.08.2023 19:00 - 18.08.2023 19:15","2453","2453","n/e","126","126","n/e","121","121","n/e"
"18.08.2023 19:15 - 18.08.2023 19:30","2118","2118","n/e","154","154","n/e","148","148","n/e"
"18.08.2023 19:30 - 18.08.2023 19:45","1783","1783","n/e","186","186","n/e","187","187","n/e"
"18.08.2023 19:45 - 18.08.2023 20:00","1450","1450","n/e","218","218","n/e","229","229","n/e"
"18.08.2023 20:00 - 18.08.2023 20:15","1115","1115","n/e","249","249","n/e","267","267","n/e"
"18.08.2023 20:15 - 18.08.2023 20:30","853","853","n/e","276","276","n/e","319","319","n/e"
"18.08.2023 20:30 - 18.08.2023 20:45","591","591","n/e","298","298","n/e","382","382","n/e"
"18.08.2023 20:45 - 18.08.2023 21:00","326","326","n/e","320","320","n/e","447","447","n/e"
"18.08.2023 21:00 - 18.08.2023 21:15","65","65","n/e","342","342","n/e","509","509","n/e"
"18.08.2023 21:15 - 18.08.2023 21:30","49","49","n/e","376","376","n/e","591","591","n/e"
"18.08.2023 21:30 - 18.08.2023 21:45","33","33","n/e","422","422","n/e","685","685","n/e"
"18.08.2023 21:45 - 18.08.2023 22:00","15","15","n/e","468","468","n/e","781","781","n/e"
"18.08.2023 22:00 - 18.08.2023 22:15","0","0","n/e","513","513","n/e","876","876","n/e"
"18.08.2023 22:15 - 18.08.2023 22:30","0","0","n/e","556","556","n/e","982","982","n/e"
"18.08.2023 22:30 - 18.08.2023 22:45","0","0","n/e","596","596","n/e","1099","1099","n/e"
"18.08.2023 22:45 - 18.08.2023 23:00","0","0","n/e","637","637","n/e","1219","1219","n/e"
"18.08.2023 23:00 - 18.08.2023 23:15","0","0","n/e","677","677","n/e","1336","1336","n/e"
"18.08.2023 23:15 - 18.08.2023 23:30","0","0","n/e","707","707","n/e","1400","1400","n/e"
"18.08.2023 23:30 - 18.08.2023 23:45","0","0","n/e","727","727","n/e","1408","1408","n/e"
"18.08.2023 23:45 - 19.08.2023 00:00","0","0","n/e","747","747","n/e","1414","1414","n/e"
"19.08.2023 00:00 - 19.08.2023 00:15","0","0","n/e","693","693","n/e","1514","1514","n/e"
"19.08.2023 00:15 - 19.08.2023 00:30","0","0","n/e","700","700","n/e","1528","1528","n/e"
"19.08.2023 00:30 - 19.08.2023 00:45","0","0","n/e","712","712","n/e","1544","1544","n/e"
"19.08.2023 00:45 - 19.08.2023 01:00","0","0","n/e","725","725","n/e","1560","1560","n/e"
"19.08.2023 01:00 - 19.08.2023 01:15","0","0","n/e","738","738","n/e","1577","1577","n/e"
"19.08.2023 01:15 - 19.08.2023 01:30","0","0","n/e","749","749","n/e","1584","1584","n/e"
"19.08.2023 01:30 - 19.08.2023 01:45","0","0","n/e","759","759","n/e","1580","1580","n/e"
"19.08.2023 01:45 - 19.08.2023 02:00","0","0","n/e","769","769","n/e","1577","1577","n/e"
"19.08.2023 02:00 - 19.08.2023 02:15","0","0","n/e","778","778","n/e","1574","1574","n/e"
"19.08.2023 02:15 - 19.08.2023 02:30","0","0","n/e","779","779","n/e","1571","1571","n/e"
"19.08.2023 02:30 - 19.08.2023 02:45","0","0","n/e","769","769","n/e","1568","1568","n/e"
"19.08.2023 02:45 - 19.08.2023 03:00","0","0","n/e","759","759","n/e","1562","1562","n/e"
"19.08.2023 03:00 - 19.08.2023 03:15","0","0","n/e","750","750","n/e","1559","1559","n/e"
"19.08.2023 03:15 - 19.08.2023 03:30","0","0","n/e","740","740","n/e","1552","1552","n/e"
"19.08.2023 03:30 - 19.08.2023 03:45","0","0","n/e","731","731","n/e","1544","1544","n/e"
"19.08.2023 03:45 - 19.08.2023 04:00","0","0","n/e","722","722","n/e","1536","1536","n/e"
"19.08.2023 04:00 - 19.08.2023 04:15","0","0","n/e","712","712","n/e","1528","1528","n/e"
"19.08.2023 04:15 - 19.08.2023 04:30","0","0","n/e","702","702","n/e","1519","1519","n/e"
"19.08.2023 04:30 - 19.08.2023 04:45","0","0","n/e","690","690","n/e","1512","1512","n/e"
"19.08.2023 04:45 - 19.08.2023 05:00","0","0","n/e","679","679","n/e","1505","1505","n/e"
"19.08.2023 05:00 - 19.08.2023 05:15","0","0","n/e","667","667","n/e","1496","1496","n/e"
"19.08.2023 05:15 - 19.08.2023 05:30","0","0","n/e","653","653","n/e","1471","1471","n/e"
"19.08.2023 05:30 - 19.08.2023 05:45","0","0","n/e","637","637","n/e","1434","1434","n/e"
"19.08.2023 05:45 - 19.08.2023 06:00","0","0","n/e","621","621","n/e","1396","1396","n/e"
"19.08.2023 06:00 - 19.08.2023 06:15","0","0","n/e","604","604","n/e","1354","1354","n/e"
"19.08.2023 06:15 - 19.08.2023 06:30","2","2","n/e","589","589","n/e","1321","1321","n/e"
"19.08.2023 06:30 - 19.08.2023 06:45","5","5","n/e","574","574","n/e","1286","1286","n/e"
"19.08.2023 06:45 - 19.08.2023 07:00","11","11","n/e","559","559","n/e","1250","1250","n/e"
"19.08.2023 07:00 - 19.08.2023 07:15","11","11","n/e","544","544","n/e","1216","1216","n/e"
"19.08.2023 07:15 - 19.08.2023 07:30","105","105","n/e","531","531","n/e","1184","1184","n/e"
"19.08.2023 07:30 - 19.08.2023 07:45","201","201","n/e","521","521","n/e","1153","1153","n/e"
"19.08.2023 07:45 - 19.08.2023 08:00","292","292","n/e","511","511","n/e","1122","1122","n/e"
"19.08.2023 08:00 - 19.08.2023 08:15","388","388","n/e","500","500","n/e","1094","1094","n/e"
"19.08.2023 08:15 - 19.08.2023 08:30","541","541","n/e","498","498","n/e","1066","1066","n/e"
"19.08.2023 08:30 - 19.08.2023 08:45","694","694","n/e","504","504","n/e","1042","1042","n/e"
"19.08.2023 08:45 - 19.08.2023 09:00","850","850","n/e","510","510","n/e","1017","1017","n/e"
"19.08.2023 09:00 - 19.08.2023 09:15","1002","1002","n/e","516","516","n/e","993","993","n/e"
"19.08.2023 09:15 - 19.08.2023 09:30","1180","1180","n/e","522","522","n/e","975","975","n/e"
"19.08.2023 09:30 - 19.08.2023 09:45","1358","1358","n/e","529","529","n/e","961","961","n/e"
"19.08.2023 09:45 - 19.08.2023 10:00","1536","1536","n/e","536","536","n/e","949","949","n/e"
"19.08.2023 10:00 - 19.08.2023 10:15","1717","1717","n/e","543","543","n/e","938","938","n/e"
"19.08.2023 10:15 - 19.08.2023 10:30","1890","1890","n/e","551","551","n/e","930","930","n/e"
"19.08.2023 10:30 - 19.08.2023 10:45","2066","2066","n/e","560","560","n/e","929","929","n/e"
"19.08.2023 10:45 - 19.08.2023 11:00","2241","2241","n/e","569","569","n/e","928","928","n/e"
"19.08.2023 11:00 - 19.08.2023 11:15","2416","2416","n/e","579","579","n/e","927","927","n/e"
"19.08.2023 11:15 - 19.08.2023 11:30","2722","2722","n/e","589","589","n/e","940","940","n/e"
"19.08.2023 11:30 - 19.08.2023 11:45","3025","3025","n/e","602","602","n/e","961","961","n/e"
"19.08.2023 11:45 - 19.08.2023 12:00","3331","3331","n/e","614","614","n/e","987","987","n/e"
"19.08.2023 12:00 - 19.08.2023 12:15","3635","3635","n/e","626","626","n/e","1012","1012","n/e"
"19.08.2023 12:15 - 19.08.2023 12:30","3755","3755","n/e","641","641","n/e","1043","1043","n/e"
"19.08.2023 12:30 - 19.08.2023 12:45","3876","3876","n/e","658","658","n/e","1082","1082","n/e"
"19.08.2023 12:45 - 19.08.2023 13:00","3995","3995","n/e","675","675","n/e","1119","1119","n/e"
"19.08.2023 13:00 - 19.08.2023 13:15","4114","4114","n/e","692","692","n/e","1155","1155","n/e"
"19.08.2023 13:15 - 19.08.2023 13:30","4166","4166","n/e","713","713","n/e","1195","1195","n/e"
"19.08.2023 13:30 - 19.08.2023 13:45","4218","4218","n/e","738","738","n/e","1232","1232","n/e"
"19.08.2023 13:45 - 19.08.2023 14:00","4269","4269","n/e","762","762","n/e","1273","1273","n/e"
"19.08.2023 14:00 - 19.08.2023 14:15","4320","4320","n/e","787","787","n/e","1313","1313","n/e"
"19.08.2023 14:15 - 19.08.2023 14:30","4737","4737","n/e","802","802","n/e","1350","1350","n/e"
"19.08.2023 14:30 - 19.08.2023 14:45","5154","5154","n/e","807","807","n/e","1386","1386","n/e"
"19.08.2023 14:45 - 19.08.2023 15:00","5569","5569","n/e","812","812","n/e","1423","1423","n/e"
"19.08.2023 15:00 - 19.08.2023 15:15","5986","5986","n/e","818","818","n/e","1459","1459","n/e"
"19.08.2023 15:15 - 19.08.2023 15:30","5859","5859","n/e","824","824","n/e","1499","1499","n/e"
"19.08.2023 15:30 - 19.08.2023 15:45","5730","5730","n/e","831","831","n/e","1541","1541","n/e"
"19.08.2023 15:45 - 19.08.2023 16:00","5605","5605","n/e","837","837","n/e","1582","1582","n/e"
"19.08.2023 16:00 - 19.08.2023 16:15","5476","5476","n/e","844","844","n/e","1626","1626","n/e"
"19.08.2023 16:15 - 19.08.2023 16:30","5260","5260","n/e","854","854","n/e","1671","1671","n/e"
"19.08.2023 16:30 - 19.08.2023 16:45","5048","5048","n/e","866","866","n/e","1721","1721","n/e"
"19.08.2023 16:45 - 19.08.2023 17:00","4834","4834","n/e","878","878","n/e","1769","1769","n/e"
"19.08.2023 17:00 - 19.08.2023 17:15","4619","4619","n/e","890","890","n/e","1816","1816","n/e"
"19.08.2023 17:15 - 19.08.2023 17:30","4550","4550","n/e","888","888","n/e","1814","1814","n/e"
"19.08.2023 17:30 - 19.08.2023 17:45","4486","4486","n/e","873","873","n/e","1764","1764","n/e"
"19.08.2023 17:45 - 19.08.2023 18:00","4421","4421","n/e","858","858","n/e","1715","1715","n/e"
"19.08.2023 18:00 - 19.08.2023 18:15","4353","4353","n/e","843","843","n/e","1666","1666","n/e"
"19.08.2023 18:15 - 19.08.2023 18:30","3946","3946","n/e","831","831","n/e","1614","1614","n/e"
"19.08.2023 18:30 - 19.08.2023 18:45","3536","3536","n/e","822","822","n/e","1561","1561","n/e"
"19.08.2023 18:45 - 19.08.2023 19:00","3131","3131","n/e","813","813","n/e","1509","1509","n/e"
"19.08.2023 19:00 - 19.08.2023 19:15","2722","2722","n/e","804","804","n/e","1455","1455","n/e"
